Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.19.24.99-223.119.149.254-63653-443-6,172.19.24.99,63653,223.119.149.254,443,6,16/10/2022 04:17:20 下午,59998978,11,13,878,5153,298,0,79.81818182,120.2579047,1460,0,396.3846154,573.1907097,100.5183788,0.400006813,2608651.217,1.24E+07,5.93E+07,0,6.00E+07,5999897.8,1.87E+07,5.93E+07,10430,5.98E+07,4984965,1.71E+07,5.94E+07,0,0,0,0,0,244,284,0.183336456,0.216670357,0,1460,241.24,444.640424,197705.1067,0,3,0,10,23,0,0,0,1,251.2916667,79.81818182,396.3846154,0,0,0,0,9,14775,0,36,0,214,65535,501,4,20,0,0,0,0,1.67E+15,2.09E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-223.119.149.254-63653-443-6,172.19.24.99,63653,223.119.149.254,443,6,16/10/2022 04:20:25 下午,92158,1,2,0,31,0,0,0,0,31,0,15.5,21.92031022,336.3788277,32.55278977,46079,65165.54674,92158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,10.85092992,21.70185985,0,31,7.75,15.5,240.25,2,0,0,1,3,0,0,0,2,10.33333333,0,15.5,0,0,0,0,0,0,0,0,0,10,1020,501,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-180.163.150.161-63746-443-6,172.19.24.99,63746,180.163.150.161,443,6,16/10/2022 04:18:09 下午,90635376,13,21,1765,10792,1010,0,135.7692308,297.794715,1460,0,513.9047619,619.4575776,138.5441376,0.375129464,2746526.545,1.09E+07,4.50E+07,0,9.05E+07,7540882.75,1.75E+07,4.51E+07,300,9.06E+07,4529840.55,1.39E+07,4.51E+07,0,0,0,0,0,272,456,0.143431854,0.23169761,0,1460,358.7714286,542.8501627,294686.2992,0,2,0,15,33,0,0,0,1,369.3235294,135.7692308,513.9047619,0,0,0,0,18,51731,0,51,0,317,64240,269,8,20,0,0,0,0,1.67E+15,1.90E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-103.10.124.123-63871-443-6,172.19.24.99,63871,103.10.124.123,443,6,16/10/2022 04:20:24 下午,986040,4,1,517,0,517,0,129.25,258.5,0,0,0,0,524.3195002,5.070788203,246510,268387.2776,502197,871,986040,328680,260717.3879,503068,28965,0,0,0,0,0,0,0,0,0,92,32,4.056630563,1.014157641,0,517,86.16666667,211.0643662,44548.16667,1,2,0,1,4,0,0,0,0,103.4,129.25,0,0,0,0,0,0,0,0,103,0,0,64240,65535,1,20,0,0,0,0,1.67E+15,374972.3621,1.67E+15,1.67E+15,No Label
172.19.24.99-223.119.149.254-63653-443-6,172.19.24.99,63653,223.119.149.254,443,6,16/10/2022 04:20:25 下午,237837,1,1,0,0,0,0,0,0,0,0,0,0,0,8.409120532,237837,0,237837,237837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.204560266,4.204560266,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-103.28.54.165-63875-443-6,172.19.24.99,63875,103.28.54.165,443,6,16/10/2022 04:20:25 下午,268964,3,2,517,0,517,0,172.3333333,298.4900892,0,0,0,0,1922.19033,18.58984846,67241,64743.5631,141521,651,169555,84777.5,81168.08031,142172,27383,127443,127443,0,127443,127443,0,0,0,0,72,52,11.15390907,7.435939382,0,517,86.16666667,211.0643662,44548.16667,1,2,0,1,4,0,0,0,0,103.4,172.3333333,0,0,0,0,0,0,0,0,103,0,0,64240,1026,1,20,0,0,0,0,1.67E+15,118972.8373,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.252.210-63876-80-6,172.19.24.99,63876,180.163.252.210,80,6,16/10/2022 04:20:27 下午,681367,3,4,978,300,978,0,326,564.6485633,300,0,75,150,1875.641174,10.27346496,113561.1667,175815.6606,345363,0,345723,172861.5,244260.8452,345580,143,336004,112001.3333,193991.9998,336004,0,0,0,0,0,72,92,4.402913555,5.870551406,0,978,159.75,346.8889283,120331.9286,1,2,0,2,6,0,0,0,1,182.5714286,326,75,0,0,0,0,0,0,0,139,0,42,64240,501,1,20,0,0,0,0,1.67E+15,278034.3153,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.252.210-63876-80-6,172.19.24.99,63876,180.163.252.210,80,6,16/10/2022 04:20:28 下午,157,2,0,0,0,0,0,0,0,0,0,0,0,0,12738.8535,157,0,157,157,157,157,0,157,157,0,0,0,0,0,0,0,0,0,40,0,12738.8535,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,514,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-115.231.141.97-63498-443-6,172.19.24.99,63498,115.231.141.97,443,6,16/10/2022 04:18:59 下午,89275810,2,5,2,63,1,1,1,0,39,0,12.6,18.04993075,0.728080765,0.078408698,1.49E+07,2.28E+07,4.50E+07,0,4.53E+07,4.53E+07,0,4.53E+07,4.53E+07,8.90E+07,2.22E+07,2.57E+07,4.53E+07,0,0,0,0,0,40,124,0.022402485,0.056006213,0,39,8.25,14.90685365,222.2142857,1,0,0,2,7,0,0,0,2,9.428571429,1,12.6,0,0,0,0,0,0,0,0,0,9,510,42,1,20,0,0,0,0,1.67E+15,3.61E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-115.231.141.97-63498-443-6,172.19.24.99,63498,115.231.141.97,443,6,16/10/2022 04:20:28 下午,159,2,0,0,0,0,0,0,0,0,0,0,0,0,12578.61635,159,0,159,159,159,159,0,159,159,0,0,0,0,0,0,0,0,0,40,0,12578.61635,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-60.188.103.86-63530-443-6,172.19.24.99,63530,60.188.103.86,443,6,16/10/2022 04:19:00 下午,89935093,2,5,2,63,1,1,1,0,39,0,12.6,18.04993075,0.722743457,0.077833911,1.50E+07,2.31E+07,4.50E+07,0,4.51E+07,4.51E+07,0,4.51E+07,4.51E+07,8.98E+07,2.25E+07,2.59E+07,4.51E+07,0,0,0,0,0,40,124,0.02223826,0.055595651,0,39,8.25,14.90685365,222.2142857,1,0,0,2,7,0,0,0,2,9.428571429,1,12.6,0,0,0,0,0,0,0,0,0,9,513,35,1,20,0,0,0,0,1.67E+15,3.66E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-60.188.103.86-63530-443-6,172.19.24.99,63530,60.188.103.86,443,6,16/10/2022 04:20:29 下午,161,2,0,0,0,0,0,0,0,0,0,0,0,0,12422.36025,161,0,161,161,161,161,0,161,161,0,0,0,0,0,0,0,0,0,40,0,12422.36025,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,513,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-115.231.141.97-63510-443-6,172.19.24.99,63510,115.231.141.97,443,6,16/10/2022 04:19:00 下午,90064037,2,5,2,63,1,1,1,0,39,0,12.6,18.04993075,0.72170871,0.077722477,1.50E+07,2.32E+07,4.50E+07,0,4.51E+07,4.51E+07,0,4.51E+07,4.51E+07,9.00E+07,2.25E+07,2.60E+07,4.52E+07,0,0,0,0,0,40,124,0.022206422,0.055516055,0,39,8.25,14.90685365,222.2142857,1,0,0,2,7,0,0,0,2,9.428571429,1,12.6,0,0,0,0,0,0,0,0,0,9,513,56,1,20,0,0,0,0,1.67E+15,3.66E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-115.231.141.97-63510-443-6,172.19.24.99,63510,115.231.141.97,443,6,16/10/2022 04:20:30 下午,221,2,0,0,0,0,0,0,0,0,0,0,0,0,9049.773756,221,0,221,221,221,221,0,221,221,0,0,0,0,0,0,0,0,0,40,0,9049.773756,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,513,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-183.131.147.27-63517-443-6,172.19.24.99,63517,183.131.147.27,443,6,16/10/2022 04:18:37 下午,111746938,55,45,6911,9040,653,0,125.6545455,191.1755271,725,0,200.8888889,289.6442349,142.7421662,0.894879106,1128756.949,3277619.256,1.48E+07,0,1.12E+08,2069387.741,4229573.269,1.48E+07,65,1.12E+08,2537813.182,4716682.065,1.51E+07,0,1,0,0,0,1100,900,0.492183508,0.402695598,0,725,159.039604,240.9823197,58072.47842,0,0,0,55,100,0,0,0,0,160.63,125.6545455,200.8888889,0,0,0,0,5,2376,0,69,0,90,507,231,26,20,0,0,0,0,1.67E+15,3.23E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-183.2.143.40-1863-1863-17,172.19.24.99,1863,183.2.143.40,1863,17,16/10/2022 04:18:38 下午,229559,1,1,250,194,250,250,250,0,194,194,194,0,1934.143292,8.712357172,229559,0,229559,229559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.356178586,4.356178586,194,250,231.3333333,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,347,250,194,0,0,0,0,0,0,0,125,0,97,0,0,0,8,0,0,0,0,0,0,0,0,No Label
172.19.24.99-110.182.129.184-1863-3787-17,172.19.24.99,1863,110.182.129.184,3787,17,16/10/2022 04:17:46 下午,95703173,12,0,456,0,38,38,38,0,0,0,0,0,4.764732304,0.125387692,8700288.455,2.54E+07,8.52E+07,38,9.57E+07,8700288.455,2.54E+07,8.52E+07,38,0,0,0,0,0,0,0,0,0,96,0,0.125387692,0,38,38,38,0,0,0,0,0,0,0,0,0,0,0,41.16666667,38,0,0,0,0,0,0,0,1,38,0,0,0,0,11,8,0,0,0,0,1.67E+15,4.72E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-172.19.31.255-137-137-17,172.19.24.99,137,172.19.31.255,137,17,16/10/2022 04:17:30 下午,80198201,18,0,900,0,50,50,50,0,0,0,0,0,11.22219687,0.224443937,4717541.235,1.27E+07,5.15E+07,182,8.02E+07,4717541.235,1.27E+07,5.15E+07,182,0,0,0,0,0,0,0,0,0,144,0,0.224443937,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,52.77777778,50,0,0,0,0,0,6,199,1,50,0,0,0,0,17,8,0,0,0,0,1.67E+15,2.21E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-224.0.0.251-5353-5353-17,172.19.24.99,5353,224.0.0.251,5353,17,16/10/2022 04:17:30 下午,79699068,18,0,1140,0,144,28,63.33333333,51.58887249,0,0,0,0,14.30380591,0.225849567,4688180.471,1.25E+07,5.20E+07,1626,7.97E+07,4688180.471,1.25E+07,5.20E+07,1626,0,0,0,0,0,0,0,0,0,144,0,0.225849567,0,28,144,61.47368421,50.7864466,2579.263158,0,0,0,0,0,0,0,0,0,64.88888889,63.33333333,0,0,0,0,0,4,111,1,63,0,0,0,0,17,8,0,0,0,0,1.67E+15,1.88E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-222.244.155.171-1863-7488-17,172.19.24.99,1863,222.244.155.171,7488,17,16/10/2022 04:18:53 下午,119690676,3039,475,3573272,68032,1472,289,1175.805199,39.97433623,144,136,143.2252632,2.163612018,30422.62039,29.35901206,34070.78736,86335.98845,1644765,-4,1.20E+08,39397.85253,92451.06463,1650594,305,1.20E+08,252265.057,382477.0955,2125478,0,0,0,0,0,24312,3800,25.39044896,3.968563098,136,1472,1036.266287,355.0076685,126030.4447,0,0,0,0,0,0,0,0,0,1036.561184,1175.805199,143.2252632,0,0,0,0,501,32955,0,1016,0,19,0,0,3038,8,0,0,0,0,1.67E+15,3.11E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-222.244.155.171-0-0-0,172.19.24.99,0,222.244.155.171,0,0,16/10/2022 04:18:54 下午,118764337,38,1,0,0,0,0,0,0,0,0,0,0,0,0.328381406,3125377.289,743796.9646,6301846,1150137,1.19E+08,3209846.946,638422.0643,6301846,1735898,0,0,0,0,0,0,0,0,0,0,0,0.31996137,0.008420036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67E+15,3.40E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.252.210-63895-80-6,172.19.24.99,63895,180.163.252.210,80,6,16/10/2022 04:20:59 下午,95356,3,4,466,621,466,0,155.3333333,269.0452254,616,0,155.25,307.1757098,11399.38756,73.40911951,15892.66667,25058.1051,62314,0,27802,13901,19168.25062,27455,347,68073,22691,34862.58056,62833,0,0,0,0,0,72,92,31.46105122,41.94806829,0,616,135.875,253.247726,64134.41071,1,2,0,3,6,0,0,0,1,155.2857143,155.3333333,155.25,0,0,0,0,0,0,0,66,0,88,64240,501,1,20,0,0,0,0,1.67E+15,37605.95652,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.252.210-63895-80-6,172.19.24.99,63895,180.163.252.210,80,6,16/10/2022 04:20:59 下午,137,2,0,0,0,0,0,0,0,0,0,0,0,0,14598.54015,137,0,137,137,137,137,0,137,137,0,0,0,0,0,0,0,0,0,40,0,14598.54015,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,513,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-121.32.3.71-1863-1864-17,172.19.24.99,1863,121.32.3.71,1864,17,16/10/2022 04:18:05 下午,95661332,8,0,288,0,36,36,36,0,0,0,0,0,3.010620843,0.083628357,1.37E+07,3.12E+07,8.43E+07,32,9.57E+07,1.37E+07,3.12E+07,8.43E+07,32,0,0,0,0,0,0,0,0,0,64,0,0.083628357,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,40.5,36,0,0,0,0,0,0,0,1,36,0,0,0,0,7,8,0,0,0,0,1.67E+15,4.83E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-122.247.66.252-1863-11586-17,172.19.24.99,1863,122.247.66.252,11586,17,16/10/2022 04:18:43 下午,81340925,8,0,288,0,36,36,36,0,0,0,0,0,3.540653121,0.098351476,1.16E+07,2.62E+07,7.08E+07,49,8.13E+07,1.16E+07,2.62E+07,7.08E+07,49,0,0,0,0,0,0,0,0,0,64,0,0.098351476,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,40.5,36,0,0,0,0,0,0,0,1,36,0,0,0,0,7,8,0,0,0,0,1.67E+15,4.08E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-117.82.17.30-1863-1863-17,172.19.24.99,1863,117.82.17.30,1863,17,16/10/2022 04:18:46 下午,82659401,10,0,360,0,36,36,36,0,0,0,0,0,4.355221495,0.120978375,9184377.889,2.26E+07,6.90E+07,49,8.27E+07,9184377.889,2.26E+07,6.90E+07,49,0,0,0,0,0,0,0,0,0,80,0,0.120978375,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,39.6,36,0,0,0,0,0,0,0,1,36,0,0,0,0,9,8,0,0,0,0,1.67E+15,3.83E+07,1.67E+15,1.67E+15,No Label
180.163.243.142-172.19.24.99-80-61392-6,180.163.243.142,80,172.19.24.99,61392,6,16/10/2022 04:19:01 下午,117158062,6,3,1092,48,412,0,182,206.1882635,16,16,16,0,9.730444329,0.076819297,1.46E+07,3.87E+07,1.10E+08,885,1.17E+08,2.34E+07,4.86E+07,1.10E+08,237920,1.17E+08,5.84E+07,7.37E+07,1.11E+08,6366480,1,0,0,0,120,60,0.051212865,0.025606432,0,412,155.2,194.6374407,37883.73333,0,0,0,6,9,0,0,0,0,172.4444444,182,16,0,0,0,0,0,0,0,121,0,5,237,513,2,20,0,0,0,0,1.67E+15,5.52E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-110.166.237.211-1863-43620-17,172.19.24.99,1863,110.166.237.211,43620,17,16/10/2022 04:18:29 下午,78744762,8,0,288,0,36,36,36,0,0,0,0,0,3.657386126,0.101594059,1.12E+07,2.52E+07,6.80E+07,46,7.87E+07,1.12E+07,2.52E+07,6.80E+07,46,0,0,0,0,0,0,0,0,0,64,0,0.101594059,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,40.5,36,0,0,0,0,0,0,0,1,36,0,0,0,0,7,8,0,0,0,0,1.67E+15,3.93E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-180.163.151.34-63625-443-6,172.19.24.99,63625,180.163.151.34,443,6,16/10/2022 04:19:35 下午,104308954,4,4,3,73,1,0,0.75,0.5,73,0,18.25,36.5,0.728604756,0.076695237,1.49E+07,2.11E+07,4.50E+07,740,1.04E+08,3.48E+07,1.83E+07,4.54E+07,1.37E+07,1.04E+08,3.46E+07,1.85E+07,4.53E+07,1.33E+07,0,0,0,0,80,116,0.038347619,0.038347619,0,73,8.555555556,24.17183853,584.2777778,1,0,0,1,8,0,0,0,1,9.625,0.75,18.25,0,0,0,0,0,0,0,0,0,9,513,348,2,20,0,0,0,0,1.67E+15,4.11E+07,1.67E+15,1.67E+15,No Label
223.240.4.188-172.19.24.99-10443-63330-6,223.240.4.188,10443,172.19.24.99,63330,6,16/10/2022 04:19:21 下午,119995393,10871,3545,1.11E+07,0,1024,1024,1024,0,0,0,0,0,92769.42824,120.1379456,8324.342213,27187.66455,632988,0,1.20E+08,11039.09328,31895.55216,634216,0,1.20E+08,33858.69074,49276.83772,633134,18,0,0,0,0,217420,84656,90.59514477,29.54280086,0,1024,772.2083651,440.9638241,194449.0942,0,0,0,29,14416,0,0,0,0,772.2619312,1024,0,0,0,0,0,10871,92769,0,772,0,0,222,8224,10870,20,0,0,0,0,1.67E+15,3.74E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-14.18.160.24-1863-8020-17,172.19.24.99,1863,14.18.160.24,8020,17,16/10/2022 04:19:22 下午,119534562,98,57,2295,3332,71,20,23.41836735,5.232577314,71,27,58.45614035,11.38932799,47.07425121,1.296696097,776198.4545,953241.5071,3149843,0,1.19E+08,1230235.351,948359.6905,3149843,245,1.19E+08,2124777.661,2147725.43,1.05E+07,0,0,0,0,0,784,456,0.819846565,0.476849532,20,71,36.52564103,18.89852314,357.154177,0,0,0,0,0,0,0,0,0,36.76129032,23.41836735,58.45614035,0,0,0,0,5,224,0,14,0,21,0,0,97,8,0,0,0,0,1.67E+15,3.41E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.147.236.46-63878-443-6,172.19.24.99,63878,61.147.236.46,443,6,16/10/2022 04:20:30 下午,60905405,9,11,644,4773,517,0,71.55555556,172.1497249,1460,0,433.9090909,660.7688635,88.94120317,0.328378081,3205547.632,1.06E+07,4.50E+07,0,4.64E+07,5796169.5,1.58E+07,4.50E+07,246,6.06E+07,6060491.7,1.45E+07,4.53E+07,0,0,0,0,0,192,228,0.147770136,0.180607944,0,1460,257.952381,515.8992611,266152.0476,1,2,0,8,19,0,0,0,1,270.85,71.55555556,433.9090909,0,0,0,0,7,5017,0,32,0,238,64240,83,3,20,0,0,0,0,1.67E+15,1.77E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.147.236.46-63877-443-6,172.19.24.99,63877,61.147.236.46,443,6,16/10/2022 04:20:30 下午,61605316,10,14,2005,5559,1224,0,200.5,393.0768231,1460,0,397.0714286,617.4480314,122.7816119,0.38957677,2678492,9710331.714,4.50E+07,0,4.67E+07,5186035.889,1.50E+07,4.53E+07,546,6.13E+07,4716078.077,1.28E+07,4.53E+07,0,0,0,0,0,212,288,0.162323654,0.227253116,0,1460,302.56,527.0788271,277812.09,1,2,0,11,23,0,0,0,1,315.1666667,200.5,397.0714286,0,0,0,0,10,6783,0,83,0,231,64240,83,6,20,0,0,0,0,1.67E+15,1.61E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.147.236.46-63877-443-6,172.19.24.99,63877,61.147.236.46,443,6,16/10/2022 04:21:32 下午,111,2,0,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,111,111,0,111,111,0,0,0,0,0,0,0,0,0,40,0,18018.01802,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,508,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-120.92.85.29-63673-7826-6,172.19.24.99,63673,120.92.85.29,7826,6,16/10/2022 04:19:30 下午,117641202,18,12,822,786,137,0,45.66666667,66.45476126,131,0,65.5,68.41251879,13.66868047,0.255012695,4056593.172,6106516.029,1.55E+07,102,1.18E+08,6920070.706,6649595.049,1.55E+07,327915,1.17E+08,1.07E+07,5438913.269,1.55E+07,4865584,1,0,0,0,360,240,0.153007617,0.102005078,0,137,56.29032258,67.36032143,4537.412903,0,0,0,12,30,0,0,0,0,58.16666667,45.66666667,65.5,0,0,0,0,0,0,0,27,0,26,508,138,5,20,0,0,0,0,1.67E+15,3.40E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-20.198.162.78-63365-443-6,172.19.24.99,63365,20.198.162.78,443,6,16/10/2022 04:19:33 下午,119966616,5,2,373,342,171,0,74.6,73.85323283,171,171,171,0,5.959991403,0.058349566,2.00E+07,3.07E+07,5.96E+07,42892,1.20E+08,2.99E+07,3.42E+07,5.96E+07,42892,5.98E+07,5.98E+07,0,5.98E+07,5.98E+07,1,0,0,0,100,40,0.041678262,0.016671305,0,171,110.75,74.87274919,5605.928571,0,0,0,5,7,0,0,0,0,126.5714286,74.6,171,0,0,0,0,0,0,0,53,0,48,6755,8091,2,20,0,0,0,0,1.67E+15,4.21E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-61.147.236.46-63878-443-6,172.19.24.99,63878,61.147.236.46,443,6,16/10/2022 04:21:31 下午,1893669,2,0,0,0,0,0,0,0,0,0,0,0,0,1.056150785,1893669,0,1893669,1893669,1893669,1893669,0,1893669,1893669,0,0,0,0,0,0,0,0,0,40,0,1.056150785,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,511,0,0,20,0,0,0,0,0,0,0,0,No Label
172.19.24.99-180.163.252.201-62368-80-6,172.19.24.99,62368,180.163.252.201,80,6,16/10/2022 04:19:33 下午,75769693,6,6,34,32,16,0,5.666666667,8.016649342,16,0,5.333333333,8.262364472,0.871060676,0.158374668,6888153.909,1.39E+07,4.50E+07,0,7.58E+07,1.52E+07,1.82E+07,4.50E+07,368888,7.54E+07,1.51E+07,1.85E+07,4.52E+07,0,0,0,0,0,120,144,0.079187334,0.079187334,0,16,5.153846154,7.537087787,56.80769231,0,0,0,4,12,0,0,0,1,5.583333333,5.666666667,5.333333333,0,0,0,0,0,0,0,2,0,2,514,237,3,20,0,0,0,0,1.67E+15,3.09E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-117.163.241.174-63701-21383-17,172.19.24.99,63701,117.163.241.174,21383,17,16/10/2022 04:19:37 下午,119962377,5467,10119,320605,1.22E+07,617,45,58.64368026,11.8525047,1229,45,1209.244194,141.7949381,104674.0429,129.9240678,7697.297209,61342.59717,2211943,-20,1.20E+08,21947.01372,104195.5588,2211943,34,1.20E+08,11818.26685,82363.07873,2594557,0,0,0,0,0,43736,80952,45.57262149,84.35144629,45,1229,805.6102521,560.9089604,314618.8619,0,0,0,0,0,0,0,0,1,805.6619402,58.64368026,1209.244194,0,0,0,0,865,133873,0,20,0,785,0,0,5466,8,0,0,0,0,1.67E+15,3.24E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-49.7.240.75-63676-443-6,172.19.24.99,63676,49.7.240.75,443,6,16/10/2022 04:19:35 下午,119452307,80,85,29900,3617,433,0,373.75,137.4936132,650,0,42.55294118,149.8600542,280.5889718,1.381304423,728367.7256,1252986.709,8143080,0,1.19E+08,1511012.785,1560458.797,8346055,2758,1.19E+08,1419170.143,1564891.473,8475364,0,1,0,0,0,1612,1700,0.669723357,0.711581066,0,650,202.8915663,218.8419943,47891.81847,0,0,0,87,165,0,0,0,1,204.1212121,373.75,42.55294118,0,0,0,0,9,1300,0,181,0,21,508,358,75,20,0,0,0,0,1.67E+15,3.60E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-49.7.240.75-63701-3478-17,172.19.24.99,63701,49.7.240.75,3478,17,16/10/2022 04:19:36 下午,111892655,16,16,320,1536,20,20,20,0,96,96,96,0,16.58732649,0.285988388,3609440.484,4776092.663,1.00E+07,11803,1.12E+08,7454944.267,4495972.581,1.02E+07,250128,1.12E+08,7435050.133,4538954.987,1.03E+07,55116,0,0,0,0,128,128,0.142994194,0.142994194,20,96,56.84848485,38.57146064,1487.757576,0,0,0,0,0,0,0,0,1,58.625,20,96,0,0,0,0,4,498,0,10,0,48,0,0,15,8,0,0,0,0,1.67E+15,3.34E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-182.149.145.67-1863-59029-17,172.19.24.99,1863,182.149.145.67,59029,17,16/10/2022 04:18:56 下午,84037448,8,0,288,0,36,36,36,0,0,0,0,0,3.42704362,0.095195656,1.20E+07,2.72E+07,7.34E+07,48,8.40E+07,1.20E+07,2.72E+07,7.34E+07,48,0,0,0,0,0,0,0,0,0,64,0,0.095195656,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,40.5,36,0,0,0,0,0,0,0,1,36,0,0,0,0,7,8,0,0,0,0,1.67E+15,4.22E+07,1.67E+15,1.67E+15,No Label
172.19.24.99-111.1.109.146-54167-6774-17,172.19.24.99,54167,111.1.109.146,6774,17,16/10/2022 04:19:47 下午,118895693,1207,2261,71563,2613289,100,57,59.28997514,8.530819588,1229,64,1155.811146,271.5193081,22581.57493,29.16842412,34293.53706,209921.7019,2473740,0,1.19E+08,98463.88806,354327.943,2507333,32,1.19E+08,52510.70265,267968.3621,2566210,0,0,0,0,0,9656,18088,10.15175546,19.01666867,57,1229,773.9844336,566.5898962,321024.1105,0,0,0,0,0,0,0,0,1,774.2076125,59.28997514,1155.811146,0,0,0,0,82,59947,0,20,0,753,0,0,1206,8,0,0,0,0,1.67E+15,3.32E+07,1.67E+15,1.67E+15,No Label
